WindDirection,WindSpeed,AirDensity,WindShear,B1Er1,B1Er2,B1Er3,B1Er4,B1Er5,B1Er6,B2Er1,B2Er2,B2Er3,B2Er4,B2Er5,B2Er6,B3Er1,B3Er2,B3Er3,B3Er4,B3Er5,B3Er6,Alpha,Shape
-6.03,18.378,1.14384,0.2,0.016717204643045,0.0455716459539485,0.0866786334519838,0.137325228594639,0.173366052162458,0.183694742346629,0.016717204643045,0.0455716459539485,0.0866786334519838,0.137325228594639,0.173366052162458,0.183694742346629,0.016717204643045,0.0455716459539485,0.0866786334519838,0.137325228594639,0.173366052162458,0.183694742346629,0.25,1
-12.57,17.454,1.29488,0.2,0.0204324899935163,0.0452431417710127,0.0788763545514624,0.144418056137855,0.185163363747662,0.197302279024534,0.0204324899935163,0.0452431417710127,0.0788763545514624,0.144418056137855,0.185163363747662,0.197302279024534,0.0204324899935163,0.0452431417710127,0.0788763545514624,0.144418056137855,0.185163363747662,0.197302279024534,0.25,1
-10.53,9.666,1.3128,0.2,0.0147946094267171,0.0540188963722985,0.103446688983806,0.108154726585919,0.157208864556636,0.207669926017224,0.0147946094267171,0.0540188963722985,0.103446688983806,0.108154726585919,0.157208864556636,0.207669926017224,0.0147946094267171,0.0540188963722985,0.103446688983806,0.108154726585919,0.157208864556636,0.207669926017224,0.25,1
-12.63,10.502,1.22,0.2,0.0175096256443693,0.065141109423126,0.103857335241728,0.122640078610797,0.168877944494174,0.210909815702439,0.0175096256443693,0.065141109423126,0.103857335241728,0.122640078610797,0.168877944494174,0.210909815702439,0.0175096256443693,0.065141109423126,0.103857335241728,0.122640078610797,0.168877944494174,0.210909815702439,0.25,1
-8.67,22.074,1.15664,0.2,0.0192763347620759,0.0579609465675285,0.0958497332122458,0.144018460219928,0.177725928183077,0.191956461043929,0.0192763347620759,0.0579609465675285,0.0958497332122458,0.144018460219928,0.177725928183077,0.191956461043929,0.0192763347620759,0.0579609465675285,0.0958497332122458,0.144018460219928,0.177725928183077,0.191956461043929,0.25,1
6.93,3.55,1.18288,0.2,0.0187047524004649,0.0640617385363368,0.0778497389066569,0.154507853065529,0.184265742214005,0.254972315421369,0.0187047524004649,0.0640617385363368,0.0778497389066569,0.154507853065529,0.184265742214005,0.254972315421369,0.0187047524004649,0.0640617385363368,0.0778497389066569,0.154507853065529,0.184265742214005,0.254972315421369,0.25,1
11.43,17.894,1.41712,0.2,0.0175875686936798,0.0442576292222052,0.0812717910560084,0.153708661229674,0.182598730794357,0.189202554811496,0.0175875686936798,0.0442576292222052,0.0812717910560084,0.153708661229674,0.182598730794357,0.189202554811496,0.0175875686936798,0.0442576292222052,0.0812717910560084,0.153708661229674,0.182598730794357,0.189202554811496,0.25,1
-1.35,7.334,1.23664,0.2,0.0185098947771884,0.0503114920220227,0.102967601682897,0.124937755138881,0.144257468142445,0.238772866995292,0.0185098947771884,0.0503114920220227,0.102967601682897,0.124937755138881,0.144257468142445,0.238772866995292,0.0185098947771884,0.0503114920220227,0.102967601682897,0.124937755138881,0.144257468142445,0.238772866995292,0.25,1
10.77,21.766,1.36592,0.2,0.0191983917127653,0.0647187469022085,0.0883896595266596,0.126236441872146,0.194652505674891,0.228243225518342,0.0191983917127653,0.0647187469022085,0.0883896595266596,0.126236441872146,0.194652505674891,0.228243225518342,0.0191983917127653,0.0647187469022085,0.0883896595266596,0.126236441872146,0.194652505674891,0.228243225518342,0.25,1
-7.83,7.202,1.29104,0.2,0.0198479171236869,0.0431313291664252,0.105705243402378,0.120642099021159,0.161055813986593,0.202324108036618,0.0198479171236869,0.0431313291664252,0.105705243402378,0.120642099021159,0.161055813986593,0.202324108036618,0.0198479171236869,0.0431313291664252,0.105705243402378,0.120642099021159,0.161055813986593,0.202324108036618,0.25,1
-3.33,4.826,1.35504,0.2,0.0164314134622395,0.046557158502756,0.0806558216691252,0.124837856159399,0.170929650856818,0.188554576874453,0.0164314134622395,0.046557158502756,0.0806558216691252,0.124837856159399,0.170929650856818,0.188554576874453,0.0164314134622395,0.046557158502756,0.0806558216691252,0.124837856159399,0.170929650856818,0.188554576874453,0.25,1
-3.75,17.014,1.41776,0.2,0.0179642934320143,0.0606828383689968,0.100161518920429,0.145417045932675,0.198499455104848,0.255458298874152,0.0179642934320143,0.0606828383689968,0.100161518920429,0.145417045932675,0.198499455104848,0.255458298874152,0.0179642934320143,0.0606828383689968,0.100161518920429,0.145417045932675,0.198499455104848,0.255458298874152,0.25,1
5.01,5.222,1.31344,0.2,0.019640068992192,0.062325359283676,0.0822984067008139,0.143718763281482,0.197345370275861,0.245090651881462,0.019640068992192,0.062325359283676,0.0822984067008139,0.143718763281482,0.197345370275861,0.245090651881462,0.019640068992192,0.062325359283676,0.0822984067008139,0.143718763281482,0.197345370275861,0.245090651881462,0.25,1
13.47,19.566,1.29872,0.2,0.0184709232525332,0.0573039382016569,0.0881843363976985,0.153309065311746,0.190677324597268,0.190660505169843,0.0184709232525332,0.0573039382016569,0.0881843363976985,0.153309065311746,0.190677324597268,0.190660505169843,0.0184709232525332,0.0573039382016569,0.0881843363976985,0.153309065311746,0.190677324597268,0.190660505169843,0.25,1
-7.95,23.79,1.29296,0.2,0.0176005592018983,0.0549105505831244,0.0880474543117244,0.114748059231726,0.164774531768886,0.209127876375571,0.0176005592018983,0.0549105505831244,0.0880474543117244,0.114748059231726,0.164774531768886,0.209127876375571,0.0176005592018983,0.0549105505831244,0.0880474543117244,0.114748059231726,0.164774531768886,0.209127876375571,0.25,1
7.17,9.71,1.12272,0.2,0.0203805279606425,0.0653757552680802,0.108169120949911,0.122839876569761,0.189907934711276,0.213987710903394,0.0203805279606425,0.0653757552680802,0.108169120949911,0.122839876569761,0.189907934711276,0.213987710903394,0.0203805279606425,0.0653757552680802,0.108169120949911,0.122839876569761,0.189907934711276,0.213987710903394,0.25,1
-1.11,8.786,1.39536,0.2,0.0190425056141441,0.060635909200006,0.10474706880056,0.140921591855988,0.164902763416551,0.237476911121206,0.0190425056141441,0.060635909200006,0.10474706880056,0.140921591855988,0.164902763416551,0.237476911121206,0.0190425056141441,0.060635909200006,0.10474706880056,0.140921591855988,0.164902763416551,0.237476911121206,0.25,1
6.81,4.518,1.37744,0.2,0.0148985334924646,0.0593688216372535,0.0989295801466622,0.11444836229328,0.160158192452937,0.249140513987981,0.0148985334924646,0.0593688216372535,0.0989295801466622,0.11444836229328,0.160158192452937,0.249140513987981,0.0148985334924646,0.0593688216372535,0.0989295801466622,0.11444836229328,0.160158192452937,0.249140513987981,0.25,1
11.61,15.166,1.32112,0.2,0.0174446731032771,0.0602604758480794,0.106731859047184,0.122140583713388,0.18195757255603,0.256592260263977,0.0174446731032771,0.0602604758480794,0.106731859047184,0.122140583713388,0.18195757255603,0.256592260263977,0.0174446731032771,0.0602604758480794,0.106731859047184,0.122140583713388,0.18195757255603,0.256592260263977,0.25,1
-7.65,24.098,1.17328,0.2,0.0144048941801642,0.0627946509735843,0.0829143760876972,0.145616843891638,0.152079598650025,0.236018960762859,0.0144048941801642,0.0627946509735843,0.0829143760876972,0.145616843891638,0.152079598650025,0.236018960762859,0.0144048941801642,0.0627946509735843,0.0829143760876972,0.145616843891638,0.152079598650025,0.236018960762859,0.25,1
12.75,20.314,1.18416,0.2,0.0171978534471269,0.0646248885642268,0.0790132366374365,0.115946846985509,0.148104417572402,0.226299291707213,0.0171978534471269,0.0646248885642268,0.0790132366374365,0.115946846985509,0.148104417572402,0.226299291707213,0.0171978534471269,0.0646248885642268,0.0790132366374365,0.115946846985509,0.148104417572402,0.226299291707213,0.25,1
-14.25,9.974,1.11312,0.2,0.0203285659277688,0.0655165427750527,0.100298401006403,0.12224048269287,0.151566672059364,0.246548602239809,0.0203285659277688,0.0655165427750527,0.100298401006403,0.12224048269287,0.151566672059364,0.246548602239809,0.0203285659277688,0.0655165427750527,0.100298401006403,0.12224048269287,0.151566672059364,0.246548602239809,0.25,1
0.690000000000001,16.442,1.2392,0.2,0.014820590443154,0.064014809367346,0.0950284406964015,0.125836845954219,0.154772463250996,0.207831920501484,0.014820590443154,0.064014809367346,0.0950284406964015,0.125836845954219,0.154772463250996,0.207831920501484,0.014820590443154,0.064014809367346,0.0950284406964015,0.125836845954219,0.154772463250996,0.207831920501484,0.25,1
11.25,20.93,1.28336,0.2,0.0202766038948951,0.0492321211352335,0.0942071481805571,0.123738967385098,0.137974117406847,0.251246442283372,0.0202766038948951,0.0492321211352335,0.0942071481805571,0.123738967385098,0.137974117406847,0.251246442283372,0.0202766038948951,0.0492321211352335,0.0942071481805571,0.123738967385098,0.137974117406847,0.251246442283372,0.25,1
-9.39,6.762,1.33264,0.2,0.0149634860335568,0.0435536916873427,0.0858573409361394,0.109553312298666,0.171827272390475,0.242174751164768,0.0149634860335568,0.0435536916873427,0.0858573409361394,0.109553312298666,0.171827272390475,0.242174751164768,0.0149634860335568,0.0435536916873427,0.0858573409361394,0.109553312298666,0.171827272390475,0.242174751164768,0.25,1
-1.89,16.002,1.11824,0.2,0.0166002900690791,0.0621376426077127,0.105910566531339,0.130032603092459,0.196191285446874,0.252056414704675,0.0166002900690791,0.0621376426077127,0.105910566531339,0.130032603092459,0.196191285446874,0.252056414704675,0.0166002900690791,0.0621376426077127,0.105910566531339,0.130032603092459,0.196191285446874,0.252056414704675,0.25,1
-4.41,21.986,1.1592,0.2,0.015574039919823,0.047120308530646,0.105226156101469,0.11864411943152,0.188240923291628,0.211233804670961,0.015574039919823,0.047120308530646,0.105226156101469,0.11864411943152,0.188240923291628,0.211233804670961,0.015574039919823,0.047120308530646,0.105226156101469,0.11864411943152,0.188240923291628,0.211233804670961,0.25,1
1.05,18.334,1.23408,0.2,0.0147816189184987,0.0432251875044069,0.0764809180469163,0.131031592887278,0.153233683479013,0.185314687189237,0.0147816189184987,0.0432251875044069,0.0764809180469163,0.131031592887278,0.153233683479013,0.185314687189237,0.0147816189184987,0.0432251875044069,0.0764809180469163,0.131031592887278,0.153233683479013,0.185314687189237,0.25,1
9.99,9.226,1.20976,0.2,0.0168860812498846,0.0604951216930335,0.0932489735787387,0.107855029647473,0.181444645965369,0.251894420220415,0.0168860812498846,0.0604951216930335,0.0932489735787387,0.107855029647473,0.181444645965369,0.251894420220415,0.0168860812498846,0.0604951216930335,0.0932489735787387,0.107855029647473,0.181444645965369,0.251894420220415,0.25,1
-4.95,10.634,1.38512,0.2,0.0323150865709166,0.112973714403348,0.215559453077812,0.272670021162814,0.280745936183231,0.456059906420128,0.0323150865709166,0.112973714403348,0.215559453077812,0.272670021162814,0.280745936183231,0.456059906420128,0.0323150865709166,0.112973714403348,0.215559453077812,0.272670021162814,0.280745936183231,0.456059906420128,0.5,1
3.87,16.398,1.40176,0.2,0.0288073888680367,0.103323336495384,0.184646914013717,0.253029756329181,0.376219452980526,0.480939499545807,0.0288073888680367,0.103323336495384,0.184646914013717,0.253029756329181,0.376219452980526,0.480939499545807,0.0288073888680367,0.103323336495384,0.184646914013717,0.253029756329181,0.376219452980526,0.480939499545807,0.5,1
13.65,3.946,1.39984,0.2,0.0360903205392703,0.113572187451904,0.210275258366001,0.276147984727104,0.320630434061997,0.449840008138708,0.0360903205392703,0.113572187451904,0.210275258366001,0.276147984727104,0.320630434061997,0.449840008138708,0.0360903205392703,0.113572187451904,0.210275258366001,0.276147984727104,0.320630434061997,0.449840008138708,0.5,1
9.27,12.438,1.15152,0.2,0.0308882264883892,0.122998137966659,0.191648472006866,0.243618796096398,0.318386931056316,0.518880879062469,0.0308882264883892,0.122998137966659,0.191648472006866,0.243618796096398,0.318386931056316,0.518880879062469,0.0308882264883892,0.122998137966659,0.191648472006866,0.243618796096398,0.318386931056316,0.518880879062469,0.5,1
9.09,7.774,1.14192,0.2,0.0338905779120406,0.11559203399078,0.183061655600173,0.238094971611939,0.377465843539237,0.392616943949645,0.0338905779120406,0.11559203399078,0.183061655600173,0.238094971611939,0.377465843539237,0.392616943949645,0.0338905779120406,0.11559203399078,0.183061655600173,0.238094971611939,0.377465843539237,0.392616943949645,0.5,1
13.83,15.078,1.268,0.2,0.035971415532393,0.106614938262442,0.156244367437732,0.254257272881283,0.326613108743811,0.475341591092529,0.035971415532393,0.106614938262442,0.156244367437732,0.254257272881283,0.326613108743811,0.475341591092529,0.035971415532393,0.106614938262442,0.156244367437732,0.254257272881283,0.326613108743811,0.475341591092529,0.5,1
-10.05,20.27,1.26352,0.2,0.0373685493632011,0.112898905272279,0.185967962691669,0.262440716561964,0.308914362810109,0.392927938863716,0.0373685493632011,0.112898905272279,0.185967962691669,0.262440716561964,0.308914362810109,0.392927938863716,0.0373685493632011,0.112898905272279,0.185967962691669,0.262440716561964,0.308914362810109,0.392927938863716,0.5,1
4.47,11.602,1.31472,0.2,0.0350499017290941,0.0986103612380067,0.213842089796473,0.220295981606459,0.353036588588494,0.381110132129018,0.0350499017290941,0.0986103612380067,0.213842089796473,0.220295981606459,0.353036588588494,0.381110132129018,0.0350499017290941,0.0986103612380067,0.213842089796473,0.220295981606459,0.353036588588494,0.381110132129018,0.5,1
6.51,15.21,1.17968,0.2,0.0341283879257951,0.100256162121535,0.215295243342221,0.225206047814867,0.307418694139656,0.460724830131192,0.0341283879257951,0.100256162121535,0.215295243342221,0.225206047814867,0.307418694139656,0.460724830131192,0.0341283879257951,0.100256162121535,0.215295243342221,0.225206047814867,0.307418694139656,0.460724830131192,0.5,1
8.55,5.134,1.21168,0.2,0.0336824941500053,0.0980866973205203,0.173814314854504,0.23257114712748,0.300688185122614,0.445175084427643,0.0336824941500053,0.0980866973205203,0.173814314854504,0.23257114712748,0.300688185122614,0.445175084427643,0.0336824941500053,0.0980866973205203,0.173814314854504,0.23257114712748,0.300688185122614,0.445175084427643,0.5,1
5.37,24.45,1.19696,0.2,0.0309476789918278,0.0996576890729795,0.164699078976629,0.224387703446799,0.329604446084719,0.483738453772446,0.0309476789918278,0.0996576890729795,0.164699078976629,0.224387703446799,0.329604446084719,0.483738453772446,0.0309476789918278,0.0996576890729795,0.164699078976629,0.224387703446799,0.329604446084719,0.483738453772446,0.5,1
-5.91,7.598,1.10672,0.2,0.0313638465158983,0.1258408849473,0.154923318759779,0.214567571029983,0.282490882965427,0.373957249105385,0.0313638465158983,0.1258408849473,0.154923318759779,0.214567571029983,0.282490882965427,0.373957249105385,0.0313638465158983,0.1258408849473,0.154923318759779,0.214567571029983,0.282490882965427,0.373957249105385,0.5,1
-13.77,11.25,1.1112,0.2,0.0307693214815119,0.115217988335433,0.175267468400252,0.226433564366969,0.334839286431307,0.37240227453503,0.0307693214815119,0.115217988335433,0.175267468400252,0.226433564366969,0.334839286431307,0.37240227453503,0.0307693214815119,0.115217988335433,0.175267468400252,0.226433564366969,0.334839286431307,0.37240227453503,0.5,1
-11.73,17.586,1.24432,0.2,0.0288668413714754,0.12284851970452,0.187685325973008,0.279421362199376,0.27949954562452,0.450772992880921,0.0288668413714754,0.12284851970452,0.187685325973008,0.279421362199376,0.27949954562452,0.450772992880921,0.0288668413714754,0.12284851970452,0.187685325973008,0.279421362199376,0.27949954562452,0.450772992880921,0.5,1
-7.35,19.654,1.18608,0.2,0.0397466495007468,0.107213411310998,0.208822104820253,0.265304921850202,0.283737273524139,0.482183479202091,0.0397466495007468,0.107213411310998,0.208822104820253,0.265304921850202,0.283737273524139,0.482183479202091,0.0397466495007468,0.107213411310998,0.208822104820253,0.265304921850202,0.283737273524139,0.482183479202091,0.5,1
8.61,6.41,1.40752,0.2,0.0362984043013056,0.0979370790583814,0.199046344603402,0.257939822537589,0.303679522463521,0.396037888004426,0.0362984043013056,0.0979370790583814,0.199046344603402,0.257939822537589,0.303679522463521,0.396037888004426,0.0362984043013056,0.0979370790583814,0.199046344603402,0.257939822537589,0.303679522463521,0.396037888004426,0.5,1
10.83,13.89,1.31088,0.2,0.039865554507624,0.120230200117088,0.212653145986316,0.306835898529655,0.304925913022233,0.443931104771359,0.039865554507624,0.120230200117088,0.212653145986316,0.306835898529655,0.304925913022233,0.443931104771359,0.039865554507624,0.120230200117088,0.212653145986316,0.306835898529655,0.304925913022233,0.443931104771359,0.5,1
-1.83,24.538,1.26864,0.2,0.0404600795420105,0.12434470232591,0.203934224711827,0.273488365530882,0.356775760264628,0.449218018310566,0.0404600795420105,0.12434470232591,0.203934224711827,0.273488365530882,0.356775760264628,0.449218018310566,0.0404600795420105,0.12434470232591,0.203934224711827,0.273488365530882,0.356775760264628,0.449218018310566,0.5,1
14.31,18.906,1.316,0.2,0.0311557627538631,0.104370664330357,0.163510135166472,0.282899325763665,0.309412919033594,0.454815926763844,0.0311557627538631,0.104370664330357,0.163510135166472,0.282899325763665,0.309412919033594,0.454815926763844,0.0311557627538631,0.104370664330357,0.163510135166472,0.282899325763665,0.309412919033594,0.454815926763844,0.5,1
-14.07,4.122,1.41072,0.2,0.0318691927951268,0.0988347886312152,0.217805235830332,0.24832427621279,0.355280091594174,0.371469289792817,0.0318691927951268,0.0988347886312152,0.217805235830332,0.24832427621279,0.355280091594174,0.371469289792817,0.0318691927951268,0.0988347886312152,0.217805235830332,0.24832427621279,0.355280091594174,0.371469289792817,0.5,1
9.75,4.254,1.2136,0.2,0.0295505451610197,0.127711113224037,0.178173775491748,0.234821594139667,0.350543807471071,0.4038127608562,0.0295505451610197,0.127711113224037,0.178173775491748,0.234821594139667,0.350543807471071,0.4038127608562,0.0295505451610197,0.127711113224037,0.178173775491748,0.234821594139667,0.350543807471071,0.4038127608562,0.5,1
-1.41,13.362,1.37936,0.2,0.0351688067359714,0.127187449306551,0.191780576874662,0.303153348873349,0.323372493291162,0.395415898176284,0.0351688067359714,0.127187449306551,0.191780576874662,0.303153348873349,0.323372493291162,0.395415898176284,0.0351688067359714,0.127187449306551,0.191780576874662,0.303153348873349,0.323372493291162,0.395415898176284,0.5,1
14.79,13.23,1.40112,0.2,0.0390629457112024,0.0974882242719644,0.201688441959308,0.292514872088465,0.402144376601723,0.442065135286933,0.0390629457112024,0.0974882242719644,0.201688441959308,0.292514872088465,0.402144376601723,0.442065135286933,0.0390629457112024,0.0974882242719644,0.201688441959308,0.292514872088465,0.402144376601723,0.442065135286933,0.5,1
9.69,13.978,1.35632,0.2,0.0427490009243982,0.126514167126925,0.210539468101591,0.288832322432158,0.296201179111253,0.478140545319168,0.0427490009243982,0.126514167126925,0.210539468101591,0.288832322432158,0.296201179111253,0.478140545319168,0.0427490009243982,0.126514167126925,0.210539468101591,0.288832322432158,0.296201179111253,0.478140545319168,0.5,1
-9.27,7.422,1.12144,0.2,0.0355849742600419,0.107363029573137,0.178041670623953,0.219682223330408,0.386938411785444,0.510795011296623,0.0355849742600419,0.107363029573137,0.178041670623953,0.219682223330408,0.386938411785444,0.510795011296623,0.0355849742600419,0.107363029573137,0.178041670623953,0.219682223330408,0.386938411785444,0.510795011296623,0.5,1
-4.47,9.842,1.21552,0.2,0.0293721876507038,0.100106543859396,0.182136921525606,0.300084557493094,0.381454293327114,0.368359340652107,0.0293721876507038,0.100106543859396,0.182136921525606,0.300084557493094,0.381454293327114,0.368359340652107,0.0293721876507038,0.100106543859396,0.182136921525606,0.300084557493094,0.381454293327114,0.368359340652107,0.5,1
-12.75,22.382,1.1912,0.2,0.0360011417841124,0.0959920416505747,0.163774344902062,0.279012190015342,0.344062576565771,0.49431228085086,0.0360011417841124,0.0959920416505747,0.163774344902062,0.279012190015342,0.344062576565771,0.49431228085086,0.0360011417841124,0.0959920416505747,0.163774344902062,0.279012190015342,0.344062576565771,0.49431228085086,0.5,1
-2.91,19.038,1.2936,0.2,0.0312746677607404,0.100929444301161,0.182269026393402,0.310518448185962,0.280247379959747,0.498044219819712,0.0312746677607404,0.100929444301161,0.182269026393402,0.310518448185962,0.280247379959747,0.498044219819712,0.0312746677607404,0.100929444301161,0.182269026393402,0.310518448185962,0.280247379959747,0.498044219819712,0.5,1
-3.03,11.91,1.12912,0.2,0.0367442980770954,0.112450050485862,0.183457970203559,0.263463647022049,0.312653534486244,0.435845237005513,0.0367442980770954,0.112450050485862,0.183457970203559,0.263463647022049,0.312653534486244,0.435845237005513,0.0367442980770954,0.112450050485862,0.183457970203559,0.263463647022049,0.312653534486244,0.435845237005513,0.5,1
-4.35,23.394,1.23088,0.2,0.0340986616740758,0.0930744855388647,0.163113820563086,0.240959176900177,0.403390767160435,0.420606486216034,0.0340986616740758,0.0930744855388647,0.163113820563086,0.240959176900177,0.403390767160435,0.420606486216034,0.0340986616740758,0.0930744855388647,0.163113820563086,0.240959176900177,0.403390767160435,0.420606486216034,0.5,1
12.69,4.958,1.36656,0.2,0.0306504164746346,0.11417066050046,0.198385820264426,0.215999673674102,0.371483168857422,0.380177147386805,0.0306504164746346,0.11417066050046,0.198385820264426,0.215999673674102,0.371483168857422,0.380177147386805,0.0306504164746346,0.11417066050046,0.198385820264426,0.215999673674102,0.371483168857422,0.380177147386805,0.5,1
-1.95,5.574,1.16304,0.2,0.0343661979395497,0.0927752490145868,0.214106299532064,0.247915104028756,0.308166528474882,0.393238933777787,0.0343661979395497,0.0927752490145868,0.214106299532064,0.247915104028756,0.308166528474882,0.393238933777787,0.0343661979395497,0.0927752490145868,0.214106299532064,0.247915104028756,0.308166528474882,0.393238933777787,0.5,1
6.33,23.922,1.1144,0.2,0.0396277444938695,0.108559975670248,0.182004816657811,0.248119690120773,0.360016375717277,0.467566718240754,0.0396277444938695,0.108559975670248,0.182004816657811,0.248119690120773,0.360016375717277,0.467566718240754,0.0396277444938695,0.108559975670248,0.182004816657811,0.248119690120773,0.360016375717277,0.467566718240754,0.5,1
2.79,5.002,1.4088,0.2,0.0414707721004674,0.10392180954394,0.162981715695291,0.297834110480907,0.293209841770345,0.452949957279418,0.0414707721004674,0.10392180954394,0.162981715695291,0.297834110480907,0.293209841770345,0.452949957279418,0.0414707721004674,0.10392180954394,0.162981715695291,0.297834110480907,0.293209841770345,0.452949957279418,0.5,1
9.03,10.986,1.29168,0.2,0.0386170519354126,0.126663785389064,0.171700636969779,0.311541378646047,0.350294529359328,0.466944728412612,0.0386170519354126,0.126663785389064,0.171700636969779,0.311541378646047,0.350294529359328,0.466944728412612,0.0386170519354126,0.126663785389064,0.171700636969779,0.311541378646047,0.350294529359328,0.466944728412612,0.5,1
-6.81,9.886,1.17776,0.2,0.0423922859037663,0.102350817791481,0.159811198868204,0.213544640569897,0.380207902768402,0.432735287864803,0.0423922859037663,0.102350817791481,0.159811198868204,0.213544640569897,0.380207902768402,0.432735287864803,0.0423922859037663,0.102350817791481,0.159811198868204,0.213544640569897,0.380207902768402,0.432735287864803,0.5,1
7.23,5.046,1.22448,0.2,0.028926293874914,0.107138602179928,0.158886464793637,0.249756378856909,0.331598670978657,0.489025367311653,0.028926293874914,0.107138602179928,0.158886464793637,0.249756378856909,0.331598670978657,0.489025367311653,0.028926293874914,0.107138602179928,0.158886464793637,0.249756378856909,0.331598670978657,0.489025367311653,0.5,1
-4.77,6.234,1.32304,0.2,0.0380819794044648,0.115517224859711,0.153866479817417,0.311132206462013,0.291215616876407,0.433668272607016,0.0380819794044648,0.115517224859711,0.153866479817417,0.311132206462013,0.291215616876407,0.433668272607016,0.0380819794044648,0.115517224859711,0.153866479817417,0.311132206462013,0.291215616876407,0.433668272607016,0.5,1
-12.51,13.186,1.26992,0.2,0.0331771478707769,0.105567610427469,0.191912681742457,0.252620584145147,0.352288754253267,0.506130087585558,0.0331771478707769,0.105567610427469,0.191912681742457,0.252620584145147,0.352288754253267,0.506130087585558,0.0331771478707769,0.105567610427469,0.191912681742457,0.252620584145147,0.352288754253267,0.506130087585558,0.5,1
10.71,9.314,1.23536,0.2,0.0371604656011659,0.0966653238302001,0.192573206081433,0.245050898740517,0.361262766275989,0.379555157558663,0.0371604656011659,0.0966653238302001,0.192573206081433,0.245050898740517,0.361262766275989,0.379555157558663,0.0371604656011659,0.0966653238302001,0.192573206081433,0.245050898740517,0.361262766275989,0.379555157558663,0.5,1
14.25,19.874,1.27568,0.2,0.0302639752022834,0.0937477677184901,0.175399573268047,0.222546428618646,0.29370839799383,0.461035825045264,0.0302639752022834,0.0937477677184901,0.175399573268047,0.222546428618646,0.29370839799383,0.461035825045264,0.0302639752022834,0.0937477677184901,0.175399573268047,0.222546428618646,0.29370839799383,0.461035825045264,0.5,1
-10.83,7.818,1.16688,0.2,0.0337122204017247,0.102799672577898,0.204462644183009,0.271647090702729,0.388932636679382,0.491513326624221,0.0337122204017247,0.102799672577898,0.204462644183009,0.271647090702729,0.388932636679382,0.491513326624221,0.0337122204017247,0.102799672577898,0.204462644183009,0.271647090702729,0.388932636679382,0.491513326624221,0.5,1
-0.690000000000001,24.582,1.34352,0.2,0.0338013991568826,0.12292332883559,0.200895812752536,0.22500146172285,0.341320517336606,0.415008577762756,0.0338013991568826,0.12292332883559,0.200895812752536,0.22500146172285,0.341320517336606,0.415008577762756,0.0338013991568826,0.12292332883559,0.200895812752536,0.22500146172285,0.341320517336606,0.415008577762756,0.5,1
6.63,10.194,1.348,0.2,0.0340689354223565,0.115068370073294,0.21674839688797,0.248733448396824,0.313152090709728,0.443620109857288,0.0340689354223565,0.115068370073294,0.21674839688797,0.248733448396824,0.313152090709728,0.443620109857288,0.0340689354223565,0.115068370073294,0.21674839688797,0.248733448396824,0.313152090709728,0.443620109857288,0.5,1
-12.99,5.398,1.25648,0.2,0.0328798853535837,0.0986851703690762,0.183590075071354,0.309700103817894,0.316392706162378,0.499910189304138,0.0328798853535837,0.0986851703690762,0.183590075071354,0.309700103817894,0.316392706162378,0.499910189304138,0.0328798853535837,0.0986851703690762,0.183590075071354,0.309700103817894,0.316392706162378,0.499910189304138,0.5,1
-13.89,15.65,1.33136,0.2,0.0302045226988448,0.127037831044412,0.187421116237418,0.281671809211563,0.365999050399092,0.443309114943217,0.0302045226988448,0.127037831044412,0.187421116237418,0.281671809211563,0.365999050399092,0.443309114943217,0.0302045226988448,0.127037831044412,0.187421116237418,0.281671809211563,0.365999050399092,0.443309114943217,0.5,1
-2.07,20.842,1.22128,0.2,0.0353471642462873,0.108111120883832,0.208161580481276,0.237481213335888,0.341819073560091,0.489336362225724,0.0353471642462873,0.108111120883832,0.208161580481276,0.237481213335888,0.341819073560091,0.489336362225724,0.0353471642462873,0.108111120883832,0.208161580481276,0.237481213335888,0.341819073560091,0.489336362225724,0.5,1
-11.13,13.142,1.31984,0.2,0.040787068310923,0.123372183622007,0.191120052535685,0.285354358867869,0.335587120766534,0.451394982709063,0.040787068310923,0.123372183622007,0.191120052535685,0.285354358867869,0.335587120766534,0.451394982709063,0.040787068310923,0.123372183622007,0.191120052535685,0.285354358867869,0.335587120766534,0.451394982709063,0.5,1
14.73,24.934,1.13424,0.2,0.0327015278432677,0.112001195699445,0.205387378257575,0.24627841529262,0.319134765391543,0.503331133358919,0.0327015278432677,0.112001195699445,0.205387378257575,0.24627841529262,0.319134765391543,0.503331133358919,0.0327015278432677,0.112001195699445,0.205387378257575,0.24627841529262,0.319134765391543,0.503331133358919,0.5,1
13.35,12.878,1.26288,0.2,0.0354957955048839,0.0922515850971004,0.215691557945607,0.247301345752705,0.352787310476751,0.432424292950732,0.0354957955048839,0.0922515850971004,0.215691557945607,0.247301345752705,0.352787310476751,0.432424292950732,0.0354957955048839,0.0922515850971004,0.215691557945607,0.247301345752705,0.352787310476751,0.432424292950732,0.5,1
11.79,9.534,1.29232,0.2,0.0301153439436868,0.0909050207378496,0.167605386068126,0.254871031157334,0.281493770518458,0.383287096527515,0.0301153439436868,0.0909050207378496,0.167605386068126,0.254871031157334,0.281493770518458,0.383287096527515,0.0301153439436868,0.0909050207378496,0.167605386068126,0.254871031157334,0.281493770518458,0.383287096527515,0.5,1
